y_true,y_pred,y_probs
2,2,"[4.4473529214883456e-07, 1.8108688948359486e-07, 0.9999992847442627]"
2,2,"[1.5905400232441025e-06, 7.544210234300408e-07, 0.9999977350234985]"
2,2,"[4.960575665791112e-07, 4.772158490595757e-07, 0.9999990463256836]"
2,2,"[3.86522799544764e-07, 4.3113234937663947e-07, 0.9999991655349731]"
2,2,"[8.308951464641723e-07, 3.654040767742117e-07, 0.9999988079071045]"
2,2,"[8.305426308652386e-05, 7.639862451469526e-05, 0.999840497970581]"
2,2,"[0.0009141630725935102, 0.00031410620431415737, 0.9987717270851135]"
0,0,"[0.9956417083740234, 0.0004378074954729527, 0.003920394461601973]"
2,2,"[0.00547209195792675, 0.13013173639774323, 0.8643962144851685]"
0,0,"[0.9755363464355469, 0.0038492046296596527, 0.02061445079743862]"
0,0,"[0.9684269428253174, 0.004071865230798721, 0.027501242235302925]"
2,2,"[3.193639486198663e-08, 1.668212767924615e-08, 1.0]"
2,2,"[0.01784467324614525, 0.0005810619913972914, 0.9815742373466492]"
2,2,"[0.4191724956035614, 0.02188585326075554, 0.558941662311554]"
2,2,"[9.88888245956332e-07, 5.353652454687108e-07, 0.9999985694885254]"
2,2,"[8.067460294114426e-05, 6.978875171625987e-05, 0.9998494386672974]"
2,2,"[3.911882595275529e-05, 1.62097185238963e-05, 0.9999446868896484]"
1,1,"[0.0007410349207930267, 0.9962129592895508, 0.0030460020061582327]"
2,2,"[3.438737621763721e-06, 2.117811618518317e-06, 0.9999943971633911]"
2,2,"[2.0740305473054832e-08, 8.650843597024505e-09, 1.0]"
2,2,"[5.516050123333116e-07, 2.007620736321769e-07, 0.9999991655349731]"
1,1,"[0.002810077276080847, 0.9631884098052979, 0.034001488238573074]"
2,2,"[1.8668852135306224e-06, 8.610801387476386e-07, 0.9999972581863403]"
2,2,"[0.00024274647876154631, 0.0002110424538841471, 0.999546229839325]"
2,2,"[2.575670123405871e-06, 1.0827033065652358e-06, 0.9999963045120239]"
2,2,"[2.753030275925994e-05, 2.697388299566228e-05, 0.9999455213546753]"
2,2,"[4.703949940676466e-08, 1.924882653270288e-08, 1.0]"
2,2,"[5.82286884309724e-06, 6.444701284635812e-06, 0.9999877214431763]"
2,2,"[0.0003514530253596604, 0.00014100840780884027, 0.9995075464248657]"
2,2,"[0.0009431518847122788, 0.0010437489254400134, 0.9980131387710571]"
1,1,"[0.00043366840691305697, 0.9986100196838379, 0.0009563296916894615]"
2,2,"[7.514675235142931e-05, 1.4207685126166325e-05, 0.9999107122421265]"
2,2,"[2.2577072655849406e-08, 8.786403604688076e-09, 1.0]"
2,2,"[0.00012829116894863546, 4.701348007074557e-05, 0.9998248219490051]"
2,2,"[8.727090062166099e-06, 3.951387498091208e-06, 0.9999873638153076]"
1,1,"[0.0024570180103182793, 0.992324709892273, 0.005218241363763809]"
2,2,"[0.019910002127289772, 0.013681313022971153, 0.9664086699485779]"
2,2,"[0.0004072585143148899, 0.00018544713384471834, 0.9994072914123535]"
2,2,"[3.4023375974356895e-06, 1.8817197542375652e-06, 0.9999946355819702]"
2,2,"[8.215586422011256e-05, 2.9051670935587026e-05, 0.9998887777328491]"
2,2,"[4.11803330280236e-06, 2.3346706257143524e-06, 0.9999934434890747]"
0,0,"[0.9999171495437622, 3.5155981095158495e-06, 7.94160514487885e-05]"
2,2,"[0.0037260879762470722, 0.003459807951003313, 0.9928141236305237]"
2,2,"[7.582635248581937e-07, 4.76980517305492e-07, 0.9999988079071045]"
2,2,"[7.062149961711839e-05, 2.7710344511433505e-05, 0.9999017715454102]"
2,2,"[1.8118990396942536e-07, 6.114369455190172e-08, 0.9999996423721313]"
0,0,"[0.999470055103302, 7.683984586037695e-05, 0.0004531450686044991]"
0,0,"[0.999997615814209, 6.813542086092639e-08, 2.2144777176436037e-06]"
2,2,"[7.500145393635194e-09, 2.4273265619711992e-09, 1.0]"
2,2,"[4.2358398786745965e-05, 3.235551048419438e-05, 0.9999253749847412]"
2,2,"[2.8736847070831573e-06, 1.021785806187836e-06, 0.9999960660934448]"
0,0,"[0.9999958276748657, 2.1744530442902033e-07, 3.965517862525303e-06]"
2,2,"[0.00876499991863966, 0.0046706669963896275, 0.9865643978118896]"
1,1,"[0.0009583423961885273, 0.9969800114631653, 0.0020615600515156984]"
0,0,"[0.99562668800354, 0.000588773051276803, 0.003784533590078354]"
2,2,"[0.00017306565132457763, 8.547140168957412e-05, 0.9997414946556091]"
2,2,"[7.274275048985146e-08, 2.708034330112241e-08, 0.9999998807907104]"
0,0,"[0.9974992871284485, 0.00032085026032291353, 0.002179901348426938]"
2,2,"[2.916824541898677e-07, 1.1037577252182018e-07, 0.9999996423721313]"
2,2,"[2.3838188099034596e-06, 1.2853497537435032e-06, 0.9999963045120239]"
0,0,"[1.0, 7.355846487477891e-10, 4.3229807289435485e-08]"
2,2,"[0.001016227062791586, 0.014900038950145245, 0.9840837121009827]"
0,0,"[0.9998125433921814, 1.8254515453008935e-05, 0.00016923296789173037]"
0,0,"[0.9996091723442078, 6.044668407412246e-05, 0.00033040353446267545]"
1,1,"[0.0012614058796316385, 0.9950361847877502, 0.003702410962432623]"
2,2,"[2.264851900690701e-06, 1.6265114481939236e-06, 0.9999960660934448]"
2,2,"[2.5846293283393607e-07, 1.6116840129143384e-07, 0.9999996423721313]"
1,1,"[0.0027950743678957224, 0.9895431995391846, 0.007661743089556694]"
2,2,"[0.0009059642325155437, 0.0007843293715268373, 0.9983096122741699]"
0,0,"[0.9999334812164307, 4.989326043869369e-06, 6.152479181764647e-05]"
0,0,"[0.998555600643158, 0.00017208335339091718, 0.0012722163228318095]"
0,0,"[0.9979673027992249, 0.00014920976536814123, 0.0018834715010598302]"
2,2,"[8.177444215107244e-06, 4.694809831562452e-06, 0.9999871253967285]"
1,1,"[0.00124408642295748, 0.9966715574264526, 0.0020843499805778265]"
0,0,"[0.9999505281448364, 3.591880613385001e-06, 4.589117816067301e-05]"
1,1,"[0.0027251557912677526, 0.9864887595176697, 0.010786127299070358]"
2,2,"[4.2984044057448045e-07, 2.2219180095817137e-07, 0.9999992847442627]"
1,1,"[7.18770461389795e-05, 0.9997277855873108, 0.0002003265981329605]"
2,2,"[8.366320116692805e-07, 3.1965137736733595e-07, 0.9999988079071045]"
2,2,"[1.9076894659519894e-06, 1.099727001019346e-06, 0.9999970197677612]"
2,2,"[2.25417888799484e-08, 8.396928485865374e-09, 1.0]"
2,2,"[0.0005239653983153403, 0.0004913267330266535, 0.9989846348762512]"
0,0,"[0.8470363020896912, 0.05739827826619148, 0.09556537866592407]"
0,0,"[0.9992097616195679, 7.568189175799489e-05, 0.0007146027055568993]"
1,1,"[0.0004978032666258514, 0.9967314004898071, 0.0027708178386092186]"
2,2,"[1.3380685004449333e-06, 5.618174441224255e-07, 0.9999980926513672]"
2,2,"[1.5403024008264765e-05, 5.369320206227712e-06, 0.9999792575836182]"
1,1,"[0.003684388007968664, 0.9865818023681641, 0.009733804501593113]"
2,2,"[2.1282917259668466e-06, 1.4422870435737423e-06, 0.9999964237213135]"
2,2,"[0.05495553836226463, 0.013010626658797264, 0.9320337772369385]"
2,2,"[0.002054259181022644, 0.25562170147895813, 0.7423240542411804]"
2,2,"[9.768479685590137e-06, 3.052990450669313e-06, 0.9999871253967285]"
2,2,"[0.002213461557403207, 0.0019886528607457876, 0.9957979321479797]"
2,2,"[6.954307707474072e-08, 4.517906049272824e-08, 0.9999998807907104]"
0,0,"[0.9950131773948669, 0.0008928725146688521, 0.004093976225703955]"
2,2,"[0.0008790442952886224, 0.0003431133518461138, 0.9987778067588806]"
2,2,"[1.7403950778316357e-06, 2.1471569198183715e-06, 0.9999960660934448]"
0,0,"[0.9999936819076538, 2.3640338042696385e-07, 6.022290108376183e-06]"
2,2,"[2.142816235561895e-08, 1.0256156812715744e-08, 1.0]"
2,2,"[2.3755077904752397e-08, 1.017661510616108e-08, 1.0]"
2,2,"[0.0007582454709336162, 0.000586760404985398, 0.9986549615859985]"
2,2,"[1.372450697090244e-05, 3.666067186713917e-06, 0.9999825954437256]"
2,2,"[1.3033237337367609e-05, 5.988074917695485e-06, 0.9999810457229614]"
2,2,"[1.115758436753822e-06, 1.4597505924029974e-06, 0.9999974966049194]"
0,0,"[0.9984661340713501, 0.00018192167044617236, 0.0013520418433472514]"
2,2,"[3.4525193768786266e-05, 1.542158133815974e-05, 0.9999500513076782]"
0,0,"[0.9759851694107056, 0.0039733415469527245, 0.02004152722656727]"
2,2,"[3.814971569227055e-05, 2.6834024538402446e-05, 0.9999350309371948]"
2,2,"[0.0004920517676509917, 0.002963310107588768, 0.9965446591377258]"
2,2,"[1.7159809129196901e-09, 6.774223404448776e-10, 1.0]"
2,2,"[3.170842774125049e-06, 3.2829975680215284e-06, 0.9999934434890747]"
0,0,"[0.999462902545929, 4.8665489885024726e-05, 0.0004885345115326345]"
2,2,"[2.928186768258456e-05, 3.438251223997213e-05, 0.9999363422393799]"
0,0,"[0.9821876287460327, 0.002121592639014125, 0.01569077931344509]"
2,2,"[3.244078470743261e-05, 1.5457404515473172e-05, 0.9999520778656006]"
2,2,"[2.5622068733355263e-06, 2.495750322850654e-06, 0.9999949932098389]"
2,2,"[1.515628689219284e-08, 6.352918191510071e-09, 1.0]"
2,2,"[1.4542699318553787e-05, 4.837090273213107e-06, 0.9999805688858032]"
2,2,"[0.004834207706153393, 0.005427791737020016, 0.9897379279136658]"
2,2,"[1.207225892585484e-07, 3.078183397065004e-08, 0.9999998807907104]"
2,2,"[5.03273076901678e-06, 1.8330994180359994e-06, 0.9999932050704956]"
0,0,"[0.9998788833618164, 1.2393683391564991e-05, 0.00010866859520319849]"
2,2,"[0.0344192199409008, 0.007229966577142477, 0.9583508372306824]"
0,0,"[0.9917557239532471, 0.001240051700733602, 0.007004170678555965]"
1,1,"[0.005554804112762213, 0.9829806089401245, 0.011464593932032585]"
2,2,"[6.724203558405861e-05, 0.00015206035459414124, 0.9997807145118713]"
0,0,"[0.9980029463768005, 0.00023853329184930772, 0.0017585064051672816]"
0,0,"[0.992929995059967, 0.0006856556283310056, 0.006384367123246193]"
0,0,"[0.9993719458580017, 7.72206112742424e-05, 0.0005509292823262513]"
0,0,"[0.9796372056007385, 0.00414590910077095, 0.01621692068874836]"
2,2,"[1.4648486285295803e-05, 9.517183571006171e-06, 0.9999758005142212]"
2,2,"[0.00021829498291481286, 0.00022192575852386653, 0.9995598196983337]"
2,2,"[0.000384359183954075, 0.00036054677912034094, 0.9992550015449524]"
1,1,"[0.0020805096719413996, 0.6768577694892883, 0.32106173038482666]"
2,2,"[9.373551620228682e-06, 8.559259185858537e-06, 0.9999819993972778]"
0,0,"[0.9998012185096741, 1.4889627891534474e-05, 0.00018391208141110837]"
0,0,"[0.9996159076690674, 4.1815808799583465e-05, 0.0003422593872528523]"
2,2,"[6.19653860667313e-07, 6.253411015677557e-07, 0.9999988079071045]"
2,2,"[7.671324965485837e-06, 5.182205313758459e-06, 0.9999872446060181]"
0,0,"[0.9984281063079834, 0.0001799224701244384, 0.0013919803313910961]"
0,0,"[0.9901602864265442, 0.001957452157512307, 0.007882310077548027]"
2,2,"[4.912276381219272e-07, 1.500378630225896e-07, 0.9999994039535522]"
2,2,"[2.1592147732008016e-06, 7.079424335643125e-07, 0.9999971389770508]"
2,2,"[0.0011995829408988357, 0.0037874707486480474, 0.9950129389762878]"
2,2,"[4.1506308434691164e-07, 3.561280266239919e-07, 0.9999992847442627]"
2,2,"[1.197443680212018e-06, 6.507769398922392e-07, 0.9999982118606567]"
2,2,"[3.4865463476307923e-06, 4.144911599723855e-06, 0.9999923706054688]"
2,2,"[0.0015367375453934073, 0.0010728995548561215, 0.9973903298377991]"
2,2,"[7.623563647030096e-08, 5.432107030856059e-08, 0.9999998807907104]"
2,2,"[0.00013721246796194464, 2.4746568669797853e-05, 0.9998379945755005]"
2,2,"[0.05283837392926216, 0.027442313730716705, 0.9197192788124084]"
0,0,"[0.995261013507843, 0.0011287983506917953, 0.0036102053709328175]"
1,1,"[4.935227843816392e-05, 0.9997121691703796, 0.00023851402511354536]"
2,2,"[0.00010185712744714692, 6.322715489659458e-05, 0.9998348951339722]"
2,2,"[1.7654525663601817e-07, 8.612403945562619e-08, 0.9999997615814209]"
1,1,"[0.03560829535126686, 0.8947362899780273, 0.0696554183959961]"
2,2,"[1.0620113926052e-06, 5.100666840007761e-07, 0.9999984502792358]"
0,0,"[0.9998875856399536, 1.0134829608432483e-05, 0.00010221573757007718]"
1,1,"[0.00629217317327857, 0.7459285259246826, 0.2477792501449585]"
2,2,"[2.326195769342121e-08, 1.0753835155696834e-08, 1.0]"
2,2,"[1.3460640957418946e-06, 4.6964311195552e-07, 0.9999982118606567]"
2,2,"[3.9492260839324445e-05, 3.36535376845859e-05, 0.9999269247055054]"
2,2,"[1.3318149285623804e-05, 1.5842308130231686e-05, 0.9999707937240601]"
2,2,"[4.633408389054239e-05, 2.3542454073322006e-05, 0.9999300241470337]"
0,0,"[0.9871541857719421, 0.003931654617190361, 0.008914235979318619]"
0,0,"[0.9961493015289307, 0.0009774173377081752, 0.0028732246719300747]"
2,2,"[2.036937075899914e-05, 1.66719746630406e-05, 0.9999629259109497]"
1,1,"[0.0016625432763248682, 0.9915180802345276, 0.0068193040788173676]"
2,2,"[1.82622144961897e-07, 7.334598706165707e-08, 0.9999996423721313]"
2,2,"[8.502660421072505e-06, 7.419080702675274e-06, 0.9999841451644897]"
1,1,"[4.981291681360744e-07, 0.9999970197677612, 2.4700195808691205e-06]"
2,2,"[2.787771563816932e-06, 1.1477611678856192e-06, 0.9999960660934448]"
2,2,"[0.09151894599199295, 0.07064252346754074, 0.8378385305404663]"
2,2,"[9.536426404110898e-08, 6.626523685326902e-08, 0.9999997615814209]"
2,2,"[2.757731272140518e-05, 4.220006667310372e-05, 0.9999302625656128]"
0,0,"[0.9916514754295349, 0.0020360243506729603, 0.0063124606385827065]"
2,2,"[3.4066158605128294e-06, 1.2184555089334026e-06, 0.9999953508377075]"
0,0,"[0.9930009841918945, 0.0032367913518100977, 0.003762197680771351]"
2,2,"[9.573176612320822e-06, 4.965716925653396e-06, 0.9999854564666748]"
2,0,"[0.5182064175605774, 0.35245659947395325, 0.12933702766895294]"
2,2,"[4.313871158956317e-06, 2.386254664088483e-06, 0.9999933242797852]"
0,0,"[0.941834032535553, 0.01539242547005415, 0.04277358949184418]"
2,2,"[0.02951674908399582, 0.024700043722987175, 0.9457831978797913]"
1,1,"[0.0001138312800321728, 0.9994576573371887, 0.0004285079485271126]"
2,2,"[0.003559012431651354, 0.00036650095717050135, 0.9960744380950928]"
2,2,"[2.2098120666669274e-08, 8.851804622622694e-09, 1.0]"
2,2,"[1.8146657509987563e-08, 8.124622752347932e-09, 1.0]"
2,2,"[1.3113626096128428e-07, 3.823970118332909e-08, 0.9999998807907104]"
1,1,"[0.0027792942710220814, 0.9915499687194824, 0.005670776590704918]"
2,2,"[1.743386945918246e-08, 5.102026801040438e-09, 1.0]"
2,2,"[1.3870150041839224e-06, 5.28895157003717e-07, 0.9999980926513672]"
2,2,"[2.0308783632572158e-07, 9.632674391468754e-08, 0.9999996423721313]"
1,1,"[0.0007065737736411393, 0.9968246221542358, 0.0024688567500561476]"
0,0,"[0.9999985694885254, 6.143974928818352e-08, 1.3067812005829182e-06]"
2,2,"[4.801056618930488e-08, 3.5629184935714875e-08, 1.0]"
2,2,"[4.5959609451529104e-06, 2.887096115955501e-06, 0.9999924898147583]"
2,2,"[1.9434055786859972e-07, 8.032881027020267e-08, 0.9999996423721313]"
2,2,"[0.00042255528387613595, 0.0002785769465845078, 0.9992988109588623]"
2,2,"[2.6978600544680376e-06, 1.3228891475591809e-06, 0.9999959468841553]"
2,2,"[0.00016680204134900123, 5.823831452289596e-05, 0.9997748732566833]"
0,0,"[0.9998974800109863, 1.3243247849459294e-05, 8.932864147936925e-05]"
2,2,"[2.29369697990478e-06, 1.366616515952046e-06, 0.9999964237213135]"
2,2,"[5.495807613442594e-07, 2.725116985402565e-07, 0.9999991655349731]"
2,2,"[9.329750173492357e-05, 6.376070814440027e-05, 0.9998428821563721]"
2,2,"[0.0016642234986647964, 0.0008976066019386053, 0.9974381923675537]"
0,0,"[0.9999653100967407, 2.17028173210565e-06, 3.253366594435647e-05]"
0,0,"[1.0, 9.362944863866574e-10, 4.106811957171885e-08]"
0,0,"[0.9998891353607178, 1.8548267689766362e-05, 9.221552318194881e-05]"
2,2,"[3.984567911174963e-07, 1.5920505802569096e-07, 0.9999995231628418]"
0,0,"[0.999994158744812, 3.0422825147979893e-07, 5.483308086695615e-06]"
2,2,"[6.0431764723034576e-05, 7.954590546432883e-05, 0.9998600482940674]"
2,2,"[5.779925231763627e-06, 3.618188657128485e-06, 0.999990701675415]"
2,2,"[2.203574780423878e-07, 8.363571168956696e-08, 0.9999996423721313]"
2,2,"[3.735084874278982e-06, 2.323731905562454e-06, 0.9999940395355225]"
1,1,"[0.0029463793616741896, 0.9899015426635742, 0.00715205492451787]"
2,2,"[7.992328391992487e-06, 2.8383176413626643e-06, 0.9999891519546509]"
2,2,"[1.9314144083182327e-05, 9.718904948385898e-06, 0.9999709129333496]"
2,2,"[3.000160972987942e-07, 1.368227771081365e-07, 0.9999995231628418]"
2,2,"[1.478342369409802e-06, 4.986068802281807e-07, 0.9999980926513672]"
2,2,"[1.7760288528734236e-07, 6.071395119988665e-08, 0.9999997615814209]"
2,2,"[0.0023872978053987026, 0.0004323377797845751, 0.9971803426742554]"
1,1,"[0.0008483982528559864, 0.9970406889915466, 0.0021108556538820267]"
1,1,"[0.00046422696323134005, 0.9983691573143005, 0.001166627393104136]"
2,2,"[1.8852186940421234e-06, 2.538923126849113e-06, 0.9999955892562866]"
1,1,"[0.00046927682706154883, 0.9930826425552368, 0.006448057480156422]"
0,0,"[0.9999889135360718, 4.839020562030782e-07, 1.0563814612396527e-05]"
1,1,"[0.00031293605570681393, 0.9986140727996826, 0.001072997460141778]"
0,0,"[0.99925297498703, 0.00013375855633057654, 0.0006131943082436919]"
2,2,"[3.6857620671071345e-06, 3.1695324196334695e-06, 0.999993085861206]"
2,2,"[6.925411435076967e-05, 4.680367055698298e-05, 0.9998838901519775]"
2,2,"[0.0004510925500653684, 0.0010308820055797696, 0.9985179305076599]"
2,2,"[2.614289087432553e-06, 1.588069494573574e-06, 0.9999958276748657]"
2,2,"[3.5103716982121114e-06, 1.1948097835556837e-06, 0.9999953508377075]"
0,0,"[0.9978588223457336, 0.0002571248624008149, 0.0018839483382180333]"
2,2,"[9.765968570718542e-06, 4.578583684633486e-06, 0.9999856948852539]"
2,2,"[1.5953157799231121e-06, 1.1437423381721601e-05, 0.999987006187439]"
2,2,"[6.06242622325226e-07, 2.2720401204878726e-07, 0.9999991655349731]"
2,2,"[3.2000266969589575e-07, 1.4577494766854215e-07, 0.9999995231628418]"
2,2,"[2.0106567433231248e-07, 9.369810527459776e-08, 0.9999996423721313]"
1,1,"[2.1420501070679165e-05, 0.9998335838317871, 0.0001449933333788067]"
2,2,"[3.305370910311467e-07, 1.7744658009632985e-07, 0.9999995231628418]"
2,2,"[1.5211745449050795e-05, 1.12003190224641e-05, 0.9999735355377197]"
1,1,"[0.00010266008757753298, 0.9995114803314209, 0.0003859020071104169]"
2,2,"[3.6946203181287274e-06, 2.149720103261643e-06, 0.999994158744812]"
2,2,"[0.010750514455139637, 0.01738428883254528, 0.9718651175498962]"
2,2,"[5.001846830055001e-07, 4.229511034736788e-07, 0.9999990463256836]"
0,0,"[0.9991267323493958, 0.00013991899322718382, 0.0007333496469072998]"
2,2,"[0.0001802600163500756, 9.737560321809724e-05, 0.9997223019599915]"
2,2,"[0.0003251047164667398, 0.00026181258726865053, 0.999413013458252]"
2,2,"[3.305650534457527e-05, 6.523246702272445e-05, 0.9999017715454102]"
2,2,"[0.019913319498300552, 0.0018317170906811953, 0.9782549738883972]"
0,0,"[0.9982438087463379, 0.0003843276062980294, 0.0013718883274123073]"
1,1,"[0.0006763834389857948, 0.9980164766311646, 0.0013071359135210514]"
2,2,"[0.00013174542982596904, 9.82074998319149e-05, 0.9997701048851013]"
2,2,"[2.240389585494995e-05, 1.2615815649041906e-05, 0.9999649524688721]"
2,2,"[1.0777245051940554e-06, 7.491539122383983e-07, 0.9999982118606567]"
2,2,"[1.16952514872537e-06, 8.679551228851778e-07, 0.9999979734420776]"
0,0,"[0.9999997615814209, 2.9267079870720636e-09, 2.077309204651101e-07]"
2,2,"[0.02649804949760437, 0.0017548230243846774, 0.971747100353241]"
2,2,"[1.3032687320446712e-06, 1.1699952437993488e-06, 0.9999974966049194]"
2,2,"[0.013314703479409218, 0.06629794090986252, 0.920387327671051]"
2,2,"[0.00010263797594234347, 3.302149343653582e-05, 0.9998643398284912]"
0,0,"[0.9797016382217407, 0.004275633953511715, 0.016022689640522003]"
2,2,"[4.167182487435639e-05, 2.8536202080431394e-05, 0.9999297857284546]"
2,2,"[0.00023676086857449263, 0.00013098379713483155, 0.9996322393417358]"
2,2,"[4.452851499081589e-06, 2.978935754072154e-06, 0.9999926090240479]"
2,2,"[5.224515007284936e-07, 1.55824665171167e-07, 0.9999994039535522]"
0,0,"[0.9997767806053162, 2.686405787244439e-05, 0.0001964478869922459]"
2,2,"[0.17311790585517883, 0.026518698781728745, 0.8003634810447693]"
2,2,"[7.975432708917651e-06, 9.514415978628676e-06, 0.999982476234436]"
2,2,"[0.00027103605680167675, 0.00016172607138287276, 0.9995672106742859]"
1,1,"[0.00018454513337928802, 0.9993676543235779, 0.00044778527808375657]"
2,2,"[1.3723058145842515e-05, 6.3386223700945266e-06, 0.9999799728393555]"
2,2,"[2.576454062364064e-05, 1.1721954251697753e-05, 0.999962568283081]"
2,2,"[1.0878672895842101e-07, 4.030544786814971e-08, 0.9999998807907104]"
